,Links
1631,https://casa.mercadolibre.com.co/MCO-1279377267-venta-casa-medellin-el-poblado-la-frontera-_JM#position=48&search_layout=grid&type=item&tracking_id=ab6fd6c1-7173-4907-93ae-30f592a532fb
1632,https://casa.mercadolibre.com.co/MCO-1307567161-casa-independiente-cerca-al-intercontinental-_JM#position=1&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1633,https://casa.mercadolibre.com.co/MCO-1291305115-casa-en-santa-elena-_JM#position=2&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1634,https://casa.mercadolibre.com.co/MCO-1322308539-venta-de-casa-en-boston-_JM#position=3&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1635,https://casa.mercadolibre.com.co/MCO-896534234-casa-en-venta-malta-itagui-_JM#position=4&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1636,https://casa.mercadolibre.com.co/MCO-1326009105-espectacular-casa-en-unidad-cerrada-_JM#position=5&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1637,https://casa.mercadolibre.com.co/MCO-1326056503-casa-en-venta-en-el-poblado-unidad-tranquila-en-excelente-estado-cerca-a-todo-_JM#position=6&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1638,https://casa.mercadolibre.com.co/MCO-818346889-venta-de-casa-en-alto-de-las-palmas-_JM#position=7&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1639,https://casa.mercadolibre.com.co/MCO-1616902310-venta-de-casa-en-calasanz-_JM#position=8&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1640,https://casa.mercadolibre.com.co/MCO-1316851309-casa-unifamiliar-en-venta-unidad-con-piscina-belen-la-mota-_JM#position=9&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1641,https://casa.mercadolibre.com.co/MCO-1312022697-venta-de-casa-en-el-poblado-loma-del-indio-_JM#position=10&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1642,https://casa.mercadolibre.com.co/MCO-1218210543-casa-en-venta-en-medellin-el-campestre-_JM#position=11&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1643,https://casa.mercadolibre.com.co/MCO-1327878609-venta-de-casa-finca-sector-alto-palmas-_JM#position=12&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1644,https://casa.mercadolibre.com.co/MCO-1765428536-casa-unifamiliar-en-venta-en-gratamira-_JM#position=13&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1645,https://casa.mercadolibre.com.co/MCO-1667097026-venta-casa-las-palmas-parte-baja-cerca-a-chuscalito-_JM#position=14&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1646,https://casa.mercadolibre.com.co/MCO-945589358-casa-en-venta-en-medellin-en-el-barrio-cristobal-la-america-_JM#position=15&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1647,https://casa.mercadolibre.com.co/MCO-927458986-casa-en-venta-en-medellin-boston-_JM#position=16&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1648,https://casa.mercadolibre.com.co/MCO-1327026151-casa-en-venta-en-la-mota-medellin-_JM#position=17&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1649,https://casa.mercadolibre.com.co/MCO-1784259238-casa-para-arrendar-en-estadio-medellin-_JM#position=18&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1650,https://casa.mercadolibre.com.co/MCO-1323908867-se-vende-casa-unifamiliar-en-belen-los-alpes-_JM#position=19&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1651,https://casa.mercadolibre.com.co/MCO-1811080546-vendemos-casa-en-belen-aliadas-destinada-para-uso-mixto-_JM#position=20&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1652,https://casa.mercadolibre.com.co/MCO-1308024725-casa-en-venta-en-el-poblado-_JM#position=21&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1653,https://casa.mercadolibre.com.co/MCO-1665392156-casa-venta-calasanz-_JM#position=22&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1654,https://casa.mercadolibre.com.co/MCO-1278569269-venta-de-casa-en-miravalle-el-nogal-medellin-_JM#position=23&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1655,https://casa.mercadolibre.com.co/MCO-1258928069-hermosa-casa-ubicada-en-balsosmls237129-_JM#position=24&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1656,https://casa.mercadolibre.com.co/MCO-1258915261-hermosa-casa-acabados-modernos-y-espacios-iluminadmls237509-_JM#position=25&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1657,https://casa.mercadolibre.com.co/MCO-967271243-venta-casa-el-poblado-calle-10-sector-la-concha-en-excelente-unidad-_JM#position=26&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1658,https://casa.mercadolibre.com.co/MCO-1655281774-casa-local-en-arriendo-en-medellin-florida-nueva-cod-15488-_JM#position=27&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1659,https://casa.mercadolibre.com.co/MCO-1630625558-casa-en-venta-en-medellin-el-poblado-_JM#position=28&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1660,https://casa.mercadolibre.com.co/MCO-1166335133-casa-en-venta-en-medellin-belalcazar-_JM#position=29&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1661,https://casa.mercadolibre.com.co/MCO-934414115-casa-en-calazans-_JM#position=30&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1662,https://casa.mercadolibre.com.co/MCO-1300989053-venta-de-casa-unifamiliar-residencial-en-la-castellana-medellin-_JM#position=31&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1663,https://casa.mercadolibre.com.co/MCO-1448613730-venta-de-casa-en-san-lucas-poblado-_JM#position=32&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1664,https://lote-casalote.mercadolibre.com.co/MCO-895897492-casa-lote-en-venta-en-el-poblado-la-aguacatala-_JM#position=33&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1665,https://casa.mercadolibre.com.co/MCO-1575573622-apartamento-segundo-piso-en-velodromo-medellin-estadio-_JM#position=34&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1666,https://casa.mercadolibre.com.co/MCO-1787440338-se-vende-casa-finca-campestre-alto-del-poblado-_JM#position=35&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1667,https://casa.mercadolibre.com.co/MCO-1138033531-venta-casa-tercer-piso-ph-sector-salvador-_JM#position=36&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1668,https://casa.mercadolibre.com.co/MCO-921218380-venta-casa-en-el-poblado-medellin-_JM#position=37&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1669,https://casa.mercadolibre.com.co/MCO-1269675725-casa-moderna-en-venta-san-lucas-el-poblado-_JM#position=38&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1670,https://casa.mercadolibre.com.co/MCO-1258915664-casa-con-hermosa-vista-a-la-ciudad-y-la-posibilidamls234524-_JM#position=39&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1671,https://casa.mercadolibre.com.co/MCO-1326142861-venta-casa-esquinera-sector-velodromo-_JM#position=40&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1672,https://casa.mercadolibre.com.co/MCO-1691209672-casa-en-venta-sector-belen-las-mercedes-_JM#position=41&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1673,https://casa.mercadolibre.com.co/MCO-868396816-casa-el-poblado-sector-el-tesoro-medellin-_JM#position=42&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1674,https://casa.mercadolibre.com.co/MCO-1229739976-casa-en-venta-sector-san-lucas-en-el-poblado-medellin-_JM#position=43&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1675,https://casa.mercadolibre.com.co/MCO-1785638850-casa-en-venta-calasanz-_JM#position=44&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1676,https://casa.mercadolibre.com.co/MCO-1785625780-casa-lote-en-venta-laureles-medellin-_JM#position=45&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1677,https://casa.mercadolibre.com.co/MCO-1321663503-casa-para-la-venta-sector-la-calera-el-poblado-_JM#position=46&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1678,https://casa.mercadolibre.com.co/MCO-1748449456-casas-en-arriendo-aguacatala-495-40827-_JM#position=47&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1679,https://casa.mercadolibre.com.co/MCO-1735208464-vendo-casa-unifamiliar-2-niveles-con-terraza-en-belen-san-bernardo-_JM#position=48&search_layout=grid&type=item&tracking_id=510c1cb1-ea50-41bd-9080-5ef95f86805e
1680,https://casa.mercadolibre.com.co/MCO-1711941978-casa-para-la-venta-en-medellin-loma-de-los-bernal-_JM#position=1&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1681,https://casa.mercadolibre.com.co/MCO-1309800913-vendo-casa-laureles-la-castellana-_JM#position=2&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1682,https://casa.mercadolibre.com.co/MCO-1617161460-casa-en-venta-en-las-palmas-_JM#position=3&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1683,https://casa.mercadolibre.com.co/MCO-1258933254-buen-estado-2-y-3-piso-no-desenglobadamls238129-_JM#position=4&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1684,https://casa.mercadolibre.com.co/MCO-1258950002-buena-ubicacionmls220088-_JM#position=5&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1685,https://casa.mercadolibre.com.co/MCO-1258927673-casa-en-venta-en-el-sector-de-kennedy-robledomls237177-_JM#position=6&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1686,https://casa.mercadolibre.com.co/MCO-884715646-venta-de-casa-en-las-palmas-_JM#position=7&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1687,https://casa.mercadolibre.com.co/MCO-1785652654-casa-en-venta-la-mota-_JM#position=8&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1688,https://casa.mercadolibre.com.co/MCO-1325071701-casa-en-arriendo-en-medellin-estadio-_JM#position=9&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1689,https://casa.mercadolibre.com.co/MCO-1764771792-casa-local-en-arriendo-en-medellin-buenos-aires-_JM#position=10&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1690,https://casa.mercadolibre.com.co/MCO-1309437521-casa-en-venta-en-medellin-los-balsos-_JM#position=11&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1691,https://casa.mercadolibre.com.co/MCO-1271579054-casa-en-venta-en-el-poblado-cola-del-zorro-_JM#position=12&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1692,https://casa.mercadolibre.com.co/MCO-1298636033-casa-a-la-venta-en-guayabal-_JM#position=13&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1693,https://casa.mercadolibre.com.co/MCO-1705944074-casa-sector-la-visitacion-poblado-puedes-pagar-con-crypto-_JM#position=14&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1694,https://casa.mercadolibre.com.co/MCO-1696895246-casa-a-la-venta-en-belen-la-mota-_JM#position=15&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1695,https://casa.mercadolibre.com.co/MCO-948193565-casa-en-venta-en-medellin-sector-calasanz-_JM#position=16&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1696,https://casa.mercadolibre.com.co/MCO-1255673655-vencambio-casa-de-3-niveles-sector-belen-la-palma-_JM#position=17&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1697,https://casa.mercadolibre.com.co/MCO-1643325924-venta-casa-belen-rodeo-alto-unidad-cerrada-_JM#position=18&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1698,https://casa.mercadolibre.com.co/MCO-1282444351-venta-casa-en-unidad-cerrada-poblado-castropol-_JM#position=19&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1699,https://casa.mercadolibre.com.co/MCO-1402955248-vendo-casa-en-belen-medellin-_JM#position=20&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1700,https://casa.mercadolibre.com.co/MCO-1009248324-casa-en-venta-en-medellin-la-pradera-_JM#position=21&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1701,https://casa.mercadolibre.com.co/MCO-1073408336-exclusiva-casa-en-venta-_JM#position=22&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1702,https://casa.mercadolibre.com.co/MCO-1303941541-casa-en-venta-en-boston-cerca-al-itm-_JM#position=23&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1703,https://casa.mercadolibre.com.co/MCO-1714821804-venta-de-casa-unifamiliar-esquinera-en-santamonica-_JM#position=24&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1704,https://casa.mercadolibre.com.co/MCO-1073408323-venta-casa-unifamiliar-en-laureles-_JM#position=25&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1705,https://casa.mercadolibre.com.co/MCO-979619846-casa-en-venta-campo-valdes-medellin-_JM#position=26&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1706,https://casa.mercadolibre.com.co/MCO-1288424483-venta-de-casa-en-el-poblado-_JM#position=27&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1707,https://casa.mercadolibre.com.co/MCO-1329693993-vendo-casa-inmensa-de-430-m-en-belen-fatima-para-empresa-o-banquetes-_JM#position=28&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1708,https://casa.mercadolibre.com.co/MCO-1288453255-vendo-casa-en-los-balsos-poblado-_JM#position=29&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1709,https://casa.mercadolibre.com.co/MCO-1289035929-casa-en-la-america-el-danubio-_JM#position=30&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1710,https://casa.mercadolibre.com.co/MCO-1790478562-casa-en-el-poblado-sector-el-tesoro-_JM#position=31&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1711,https://casa.mercadolibre.com.co/MCO-1319235887-venta-de-casa-en-alto-de-las-palmas-_JM#position=32&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1712,https://casa.mercadolibre.com.co/MCO-1595563616-se-vende-casa-unifamiliar-en-la-floresta-medellin-_JM#position=33&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1713,https://casa.mercadolibre.com.co/MCO-1514760452-casa-en-venta-en-medellin-poblado-_JM#position=34&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1714,https://casa.mercadolibre.com.co/MCO-1258950607-espectacular-casa-en-estrategica-ubicacionmls234490-_JM#position=35&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1715,https://casa.mercadolibre.com.co/MCO-967182661-casa-en-venta-el-poblado-exclusiva-unidad-parte-alta-loma-del-tesoro-_JM#position=36&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1716,https://casa.mercadolibre.com.co/MCO-1469879020-casa-medellin-loma-del-tesoro-se-vende-_JM#position=37&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1717,https://casa.mercadolibre.com.co/MCO-1314235571-casa-el-barrio-girardot-medellin-_JM#position=38&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1718,https://casa.mercadolibre.com.co/MCO-1351558258-venta-de-casa-campestre-luxuri-en-unidad-cerrada-via-palmas-_JM#position=39&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1719,https://casa.mercadolibre.com.co/MCO-981240357-casa-campestre-en-venta-en-medellin-santa-elena-cod-1107-_JM#position=40&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1720,https://casa.mercadolibre.com.co/MCO-1696957816-se-vende-casa-primer-piso-reformada-en-la-floresta-_JM#position=41&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1721,https://casa.mercadolibre.com.co/MCO-1644958602-vencambio-casa-unifamiliar-sector-el-velodromo-_JM#position=42&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1722,https://casa.mercadolibre.com.co/MCO-1545998012-casa-en-venta-belen-aliadas-medellin-_JM#position=43&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1723,https://casa.mercadolibre.com.co/MCO-1628496948-vendo-casa-bifamiliar-duplex-sector-belen-las-playas-medellin-_JM#position=44&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1724,https://apartamento.mercadolibre.com.co/MCO-1240931025-cs-venta-casa-unifamiliar-robledo-villaflora-_JM#position=45&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1725,https://casa.mercadolibre.com.co/MCO-873715801-casa-local-en-venta-en-medellin-belen-nogal-los-almendros-_JM#position=46&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1726,https://casa.mercadolibre.com.co/MCO-1658324892-casa-en-venta-en-laureles-_JM#position=47&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1727,https://casa.mercadolibre.com.co/MCO-1546237654-venta-de-casa-en-belen-la-palma-_JM#position=48&search_layout=grid&type=item&tracking_id=cc002a8c-30d0-476e-804a-b859dc473791
1728,https://casa.mercadolibre.com.co/MCO-1310883141-vendo-casa-primer-piso-en-simon-bolivar-con-garaje-_JM#position=1&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1729,https://casa.mercadolibre.com.co/MCO-1646682234-venta-de-casa-en-florida-nueva-_JM#position=2&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1730,https://casa.mercadolibre.com.co/MCO-1299313947-casa-super-linda-cerca-al-montesori-_JM#position=3&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1731,https://casa.mercadolibre.com.co/MCO-1305143679-casa-muy-amplia-cerca-al-paque-de-belen-_JM#position=4&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1732,https://casa.mercadolibre.com.co/MCO-1324106641-venta-casa-en-campo-amor-_JM#position=5&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1733,https://apartamento.mercadolibre.com.co/MCO-1314413807-c-venta-casa-en-belen-la-mota-medellin-_JM#position=6&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1734,https://casa.mercadolibre.com.co/MCO-1314213093-venta-de-casa-unifamiliar-en-belen-la-nubia-_JM#position=7&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
1735,https://casa.mercadolibre.com.co/MCO-1288237910-se-vende-hermosa-casa-amplia-unifamiliar-en-belen-_JM#position=8&search_layout=grid&type=item&tracking_id=2c82abfa-0983-422d-a543-15d5a47daa2d
